word,tag
2021,OTH
.,OTH
May,FIL
ilan,FIL
pang,FIL
naghamon,FIL
sa,FIL
binata,FIL
na,FIL
sagutin,FIL
na,FIL
kasi,FIL
niya,FIL
kung,FIL
ano,FIL
ba,FIL
talaga,FIL
ang,FIL
rason,FIL
ng,FIL
break,ENG
up,ENG
nila,FIL
ni,FIL
Andrea,OTH
para,FIL
tumigil,FIL
na,FIL
ang,FIL
mga,FIL
bashers,ENG
sa,FIL
panghaharas,FIL
sa,FIL
kanya,FIL
.,OTH
di,FIL
po,FIL
ako,FIL
magtatanong,FIL
kung,FIL
kelan,FIL
next,ENG
vlog,ENG
ng,FIL
bopin,OTH
Kaya,FIL
noong,FIL
bata,FIL
pa,FIL
siya,FIL
",",OTH
sinasamahan,FIL
niya,FIL
ang,FIL
tatay,FIL
niya,FIL
sa,FIL
mga,FIL
business,ENG
adventures,ENG
nila,FIL
.,OTH
HELP,ENG
HAHAHSHA,OTH
di,FIL
na,FIL
nga,FIL
ako,FIL
sumasali,FIL
or,ENG
nakikinig,FIL
dahil,FIL
gumagawa,FIL
pa,FIL
kami,FIL
ng,FIL
group,ENG
activity,ENG
jdjdjd,OTH
"""",OTH
,OTH
Inay,FIL
",",OTH
maghahanap,FIL
po,FIL
ako,FIL
bukas,FIL
ng,FIL
trabaho,FIL
.,OTH
Matagal,FIL
na,FIL
siyang,FIL
nagpapahiwatig,FIL
na,FIL
ayaw,FIL
na,FIL
niyang,FIL
mabuhay,FIL
makaraang,FIL
matanggal,FIL
sa,FIL
trabaho,FIL
at,FIL
walang,FIL
kinikita,FIL
nang,FIL
magkaroon,FIL
ng,FIL
lockdown,ENG
.,OTH
Kung,FIL
ang,FIL
mga,FIL
satanikong,FIL
kalikasan,FIL
at,FIL
mga,FIL
tiwaling,FIL
disposisyon,FIL
",",OTH
na,FIL
labis,FIL
kung,FIL
lumaban,FIL
sa,FIL
Diyos,FIL
",",OTH
ay,FIL
hindi,FIL
pa,FIL
nalulutas,FIL
",",OTH
hindi,FIL
natin,FIL
maiiwasang,FIL
gumawa,FIL
ng,FIL
maraming,FIL
kasalanan,FIL
.,OTH
Gayumpaman,FIL
",",OTH
mayroong,FIL
mararaming,FIL
di-pagkakasundo,FIL
hinggil,FIL
sa,FIL
hugis,FIL
ng,FIL
isang,FIL
pinal,FIL
na,FIL
kasunduan,FIL
at,FIL
gayundin,FIL
sa,FIL
antas,FIL
ng,FIL
tiwala,FIL
na,FIL
natatanaw,FIL
ng,FIL
bawat,FIL
panig,FIL
sa,FIL
kabila,FIL
sa,FIL
pagtibay,FIL
nito,FIL
ng,FIL
mga,FIL
saligang,FIL
.,OTH
tanggalan,FIL
ng,FIL
lisensya,FIL
mga,FIL
nahuhuling,FIL
nag,FIL
drive,ENG
ng,FIL
lasing,FIL
mangdadamay,FIL
pa,FIL
yan,FIL
Inamin,FIL
din,FIL
ni,FIL
Dasuri,OTH
na,FIL
mas,FIL
type,ENG
niyang,FIL
mapangasawa,FIL
ang,FIL
Pinoy,FIL
.,OTH
Kamakailan,FIL
lang,FIL
nang,FIL
magsalita,FIL
si,FIL
Bianca,OTH
ukol,FIL
sa,FIL
kontrobersyang,FIL
kinasasangkutan,FIL
ng,FIL
kaniyang,FIL
kaibigan,FIL
at,FIL
katrabahong,FIL
si,FIL
Toni,OTH
Gonzaga,OTH
.,OTH
'wag,FIL
mo,FIL
ko,FIL
andaran,FIL
ng,FIL
pag,FIL
iinarte,FIL
mo,FIL
valo,OTH
ha,OTH
lakas,FIL
ng,FIL
topak,FIL
mo,FIL
ah,OTH
Matthew,OTH
Manotoc,OTH
",",OTH
isang,FIL
22-anyos,OTH
ang,FIL
pasyente,FIL
at,FIL
mula,FIL
sa,FIL
Barangay,FIL
Duripes,OTH
sa,FIL
bayan,FIL
ng,FIL
Bacarra,OTH
.,OTH
Siyempre,FIL
",",OTH
palitan,FIL
kayo,FIL
ng,FIL
mga,FIL
pagkain,FIL
",",OTH
mga,FIL
baon,FIL
",",OTH
pahayag,FIL
pa,FIL
ng,FIL
sexy,ENG
actress,ENG
.,OTH
Sinuman,FIL
ang,FIL
lumayas,FIL
",",OTH
hindi,FIL
mo,FIL
kayang,FIL
gawin,FIL
iyon,FIL
.,OTH
hindi,FIL
tayo,FIL
personally,ENG
na,FIL
mag,FIL
kaka-kilala,FIL
ha,FIL
pero,FIL
kung,FIL
magsalita,FIL
kayo,FIL
ng,FIL
ganyan,FIL
grabe,FIL
kayo,FIL
",",OTH
sino,FIL
ba,FIL
kayo,FIL
?,OTH
Shout,ENG
out,ENG
sa,FIL
lahat,FIL
ng,FIL
naka,FIL
AAP,OTH
!,OTH
Ang,FIL
bilang,FIL
ng,FIL
mga,FIL
namamatay,FIL
ay,FIL
bumaba,FIL
sa,FIL
pagitan,FIL
ng,FIL
at,FIL
.,OTH
Ang,FIL
Lusitania,OTH
ay,FIL
isang,FIL
lalawigan,FIL
ng,FIL
.,OTH
Talagang,FIL
traidor,FIL
ang,FIL
mga,FIL
Intsik,FIL
dito,FIL
.,OTH
Maganda,FIL
ang,FIL
pagkaka-construct,OTH
ng,FIL
joke,ENG
",",OTH
gumamit,FIL
mg,FIL
matatanghilagang,FIL
salita,FIL
para,FIL
impactful,ENG
ang,FIL
joke,ENG
niya,FIL
",",OTH
ang,FIL
delivery,ENG
at,FIL
timing,ENG
ay,FIL
on,ENG
point,ENG
",",OTH
madaling,FIL
ma-gets,OTH
at,FIL
higit,FIL
sa,FIL
lahat,FIL
",",OTH
relatable,ENG
siya,FIL
.,OTH
Bistado,FIL
ang,FIL
babaeng,FIL
Thai,OTH
na,FIL
nagtangkang,FIL
magpuslit,FIL
ng,FIL
milyon-milyong,FIL
pisong,FIL
halaga,FIL
ng,FIL
droga,FIL
sa,FIL
Ninoy,OTH
Aquino,OTH
International,OTH
Airport,OTH
(,OTH
NAIA,FIL
),OTH
.,OTH
nag-promise,OTH
ang,FIL
japan,OTH
ng,FIL
independence,ENG
at,FIL
tinatag,FIL
ang,FIL
PCPI,FIL
",",OTH
isa,FIL
si,FIL
aquino,OTH
sa,FIL
narecruit,FIL
.,OTH
Ang,FIL
kaparusahang,FIL
ito,FIL
ay,FIL
hindi,FIL
matatagpuan,FIL
sa,FIL
Quran,OTH
kundi,FIL
ang,FIL
binabanggit,FIL
ay,FIL
dalawang,FIL
magkaibang,FIL
parusa,FIL
sa,FIL
pangangalunya,FIL
na,FIL
paghataw,FIL
.,OTH
Umaasa,FIL
ang,FIL
grupo,FIL
ng,FIL
mga,FIL
poultry,ENG
raiser,ENG
na,FIL
makakabawi,FIL
na,FIL
sila,FIL
sa,FIL
kita,FIL
matapos,FIL
luwagan,FIL
ang,FIL
pagbiyahe,FIL
ng,FIL
hayop,FIL
galing,FIL
sa,FIL
mga,FIL
lugar,FIL
na,FIL
tinamaan,FIL
noon,FIL
ng,FIL
bird,ENG
flu,ENG
.,OTH
Ra,FIL
ulo,FIL
ka,FIL
Leo,OTH
ikaw,FIL
na,FIL
nga,FIL
ginawan,FIL
ng,FIL
favor,ENG
",",OTH
ikaw,FIL
pa,FIL
ang,FIL
nang,FIL
ggalaiti,FIL
sa,FIL
glitany,OTH
tym,OTH
pwd,FIL
ka,FIL
nyan,FIL
ilaglag,FIL
",",OTH
wala,FIL
na,FIL
rin,FIL
nman,FIL
yan,FIL
kay,FIL
Franco,OTH
ikaw,FIL
dami,FIL
mawwala,FIL
sayo,FIL
",",OTH
kulong,FIL
kapa,FIL
Inaalam,FIL
pa,FIL
rin,FIL
ang,FIL
motibo,FIL
sa,FIL
krimen,FIL
.,OTH
Natanong,FIL
din,FIL
ang,FIL
aktres,FIL
kung,FIL
ano,FIL
ang,FIL
feeling,ENG
nang,FIL
sabay,FIL
nilang,FIL
iwan,FIL
ni,FIL
McCoy,OTH
si,FIL
Baby,OTH
Felize,OTH
dahil,FIL
sa,FIL
pagsabak,FIL
nila,FIL
sa,FIL
lock-in,ENG
shooting,ENG
ng,FIL
kanilang,FIL
bagong,FIL
movie,ENG
.,OTH
Bukod,FIL
sa,FIL
ganda,FIL
",",OTH
nagpapakita,FIL
na,FIL
rin,FIL
ng,FIL
magandang,FIL
hubog,FIL
ang,FIL
kanyang,FIL
katawan,FIL
ang,FIL
mga,FIL
larawan,FIL
.,OTH
Luh,OTH
",",OTH
betlog,FIL
lang,FIL
nyan,FIL
ang,FIL
mabigat,FIL
.,OTH
Sinabi,FIL
pa,FIL
niya,FIL
na,FIL
hindi,FIL
pinapakita,FIL
ng,FIL
national,ENG
surveys,ENG
ang,FIL
totoong,FIL
nais,FIL
ng,FIL
mga,FIL
botante,FIL
.,OTH
Na,FIL
si,FIL
Julia,OTH
raw,FIL
ang,FIL
kaibigan,FIL
na,FIL
ayaw,FIL
sa,FIL
mga,FIL
nangba-backstab,OTH
",",OTH
habang,FIL
siya,FIL
naman,FIL
daw,FIL
ay,FIL
`yon,FIL
ang,FIL
hilig,FIL
.,OTH
Naging,FIL
mala-parking,OTH
lot,ENG
ng,FIL
halos,FIL
anim,FIL
na,FIL
oras,FIL
ang,FIL
kahabaan,FIL
ng,FIL
Dimasalang,OTH
Street,OTH
matapos,FIL
humambalang,FIL
at,FIL
magdulot,FIL
ng,FIL
trapiko,FIL
ang,FIL
isang,FIL
12-wheeler,OTH
na,FIL
truck,ENG
na,FIL
natanggalan,FIL
ng,FIL
gulong,FIL
sa,FIL
Sta,OTH
Cruz,OTH
",",OTH
Manila,OTH
.,OTH
Nsan,FIL
na,FIL
mga,FIL
pasabog,FIL
nila,FIL
?,OTH
Pero,FIL
ngayon,FIL
gabi,FIL
gabi,FIL
ko,FIL
pinapanoof,FIL
lahat,FIL
ng,FIL
vlogs,ENG
niyo,FIL
nakaka,FIL
taba,FIL
ng,FIL
puso,FIL
nakaka,FIL
tuwa,FIL
ito,FIL
ang,FIL
kailangan,FIL
ng,FIL
pilipinas,FIL
Positibe,ENG
energy,ENG
malapit,FIL
ko,FIL
ng,FIL
makalbo,FIL
si,FIL
mama,FIL
huhu,OTH
jennie,OTH
bat,FIL
ang,FIL
ganda,FIL
Noong,FIL
2002,OTH
",",OTH
nang,FIL
ibahagi,FIL
sa,FIL
akin,FIL
ng,FIL
ilang,FIL
kapatid,FIL
ang,FIL
ebanghelyo,FIL
ng,FIL
gawain,FIL
ng,FIL
Makapangyarihang,FIL
Diyos,FIL
sa,FIL
mga,FIL
huling,FIL
araw,FIL
",",OTH
masaya,FIL
ko,FIL
itong,FIL
tinanggap,FIL
at,FIL
saka,FIL
ko,FIL
isinama,FIL
ang,FIL
aking,FIL
asawat,FIL
mga,FIL
anak,FIL
sa,FIL
harap,FIL
ng,FIL
Diyos,FIL
.,OTH
Pinipinsala,FIL
lamang,FIL
nila,FIL
ang,FIL
kanilang,FIL
sarili,FIL
sa,FIL
paggawa,FIL
nito,FIL
",",OTH
at,FIL
wala,FIL
itong,FIL
dalang,FIL
pakinabang,FIL
sa,FIL
kanilang,FIL
pagpasok,FIL
0,OTH
pagbabago,FIL
.,OTH
I'm,ENG
here,ENG
dahil,FIL
nakamit,FIL
na,FIL
natin,FIL
ang,FIL
M2,OTH
hindi,FIL
naman,FIL
nakakatakot,FIL
pero,FIL
ang,FIL
galing,FIL
Mga,FIL
Barangay,FIL
Ang,FIL
bayan,FIL
ng,FIL
Garcia,OTH
Hernandez,OTH
ay,FIL
nahahati,FIL
sa,FIL
na,FIL
mga,FIL
.,OTH
Balita,FIL
lang,FIL
",",OTH
d,FIL
sapat,FIL
yan,FIL
",",OTH
maniniwala,FIL
ang,FIL
pamilya,FIL
na,FIL
pinatay,FIL
nya,FIL
kung,FIL
cla,FIL
mismo,FIL
ang,FIL
makakakita,FIL
na,FIL
tutuong,FIL
patay,FIL
na,FIL
",",OTH
para,FIL
makamit,FIL
ang,FIL
hostisya,FIL
",",OTH
d,FIL
maniniwala,FIL
mga,FIL
tao,FIL
na,FIL
patay,FIL
na,FIL
",",OTH
On,ENG
time,ENG
naman,FIL
lagi,FIL
si,FIL
madam,ENG
ano,FIL
",",OTH
hindi,FIL
kagaya,FIL
ng,FIL
iba,FIL
diyan,FIL
?,OTH
Anong,FIL
nagbago,FIL
sa,FIL
kanya,FIL
kaya,FIL
?,OTH
Bwahahaha,OTH
pagkatapos,FIL
ng,FIL
stock,ENG
ng,FIL
ABS,FIL
ngayon,FIL
kung,FIL
sino,FIL
nmn,FIL
ang,FIL
pinakamayaman,FIL
BWAHAHAHAHA,OTH
YOUAR,OTH
SO,ENG
LOW,ENG
Ways,ENG
para,FIL
hindi,FIL
maging,FIL
marupok,FIL
wag,FIL
mag,FIL
tambay,FIL
sa,FIL
messenger,OTH
sa,FIL
youtube,OTH
nlang,FIL
ang,FIL
sakit,FIL
lang,FIL
kakayanin,FIL
ko,FIL
to,FIL
pacnsya,FIL
k,FIL
na,FIL
si,FIL
cee,OTH
ang,FIL
may,FIL
sala,FIL
sabi,FIL
nya,FIL
ano,FIL
iwan,FIL
ka,FIL
daw,FIL
namin,FIL
tas,FIL
ako,FIL
daw,FIL
mauna,FIL
Nag-post,FIL
ang,FIL
singer,ENG
sa,FIL
Facebook,OTH
kamakalawa,FIL
kung,FIL
saan,FIL
may,FIL
naka-chat,FIL
nga,FIL
siyang,FIL
apat,FIL
na,FIL
kapwa-Filipino,FIL
sa,FIL
online,ENG
video,ENG
chat,ENG
na,FIL
OmeTV,OTH
.,OTH
Bigyan,FIL
ang,FIL
kabataan,FIL
ng,FIL
kalayaang,FIL
makipagtalakayan,FIL
",",OTH
magsaliksik,FIL
",",OTH
tumuklas,FIL
ng,FIL
katotohanan,FIL
",",OTH
at,FIL
maging,FIL
bukas,FIL
ang,FIL
isipan,FIL
nang,FIL
mahubog,FIL
ang,FIL
isang,FIL
henerasyon,FIL
ng,FIL
mga,FIL
Pilipinong,FIL
may,FIL
pakialam,FIL
sa,FIL
lipunan,FIL
",",OTH
may,FIL
pagpapahalaga,FIL
sa,FIL
kapwa,FIL
",",OTH
at,FIL
mga,FIL
tunay,FIL
na,FIL
lingkod-bayan,FIL
(,OTH
Promote,ENG
academic,ENG
freedom,ENG
and,ENG
safeguard,ENG
the,ENG
independence,ENG
of,ENG
our,ENG
universities,ENG
.,OTH
Hindi,FIL
mahalaga,FIL
kung,FIL
naiintindihan,FIL
mo,FIL
o,FIL
kung,FIL
maaari,FIL
mong,FIL
sundin,FIL
kung,FIL
ano,FIL
ang,FIL
ginagawa,FIL
ng,FIL
Diyos,FIL
sa,FIL
iyo,FIL
",",OTH
kung,FIL
ano,FIL
ang,FIL
isinasaayos,FIL
Niya,FIL
para,FIL
sa,FIL
iyo,FIL
at,FIL
ang,FIL
mga,FIL
bagay,FIL
na,FIL
idudulot,FIL
Niya,FIL
sa,FIL
iyo,FIL
",",OTH
lubos,FIL
na,FIL
huwag,FIL
makipagpaligsahan,FIL
sa,FIL
Diyos,FIL
.,OTH
Tungkol,FIL
naman,FIL
sa,FIL
pagkakaroon,FIL
ng,FIL
anak,FIL
",",OTH
Ang,FIL
daming,FIL
nagtatanong,FIL
niyan,FIL
.,OTH
Samantala,FIL
nagmahal,FIL
rin,FIL
ang,FIL
ilang,FIL
isda,FIL
gaya,FIL
ng,FIL
galunggong,FIL
at,FIL
tulingan,FIL
sa,FIL
ilang,FIL
pamilihan,FIL
sa,FIL
Tandang,FIL
Sora,FIL
market,ENG
.,OTH
Kasabay,FIL
ng,FIL
pag-anunsyo,FIL
na,FIL
opisyal,FIL
nang,FIL
kasama,FIL
si,FIL
Megastar,OTH
Sharon,OTH
Cuneta,OTH
sa,FIL
longest,ENG
running,ENG
show,ENG
ng,FIL
ABS-CBN,FIL
na,FIL
FPJs,OTH
Ang,FIL
Probinsyano,FIL
nitong,FIL
Martes,FIL
sa,FIL
pamamagitan,FIL
ng,FIL
solong,FIL
mediacon,OTH
ay,FIL
in-anunsyo,FIL
rin,FIL
ng,FIL
management,ENG
company,ENG
ni,FIL
John,OTH
Prats,OTH
na,FIL
Cornerstone,OTH
Entertainment,OTH
na,FIL
isa,FIL
na,FIL
siya,FIL
sa,FIL
direktor,FIL
ng,FIL
programa,FIL
.,OTH
kahit,FIL
noong,FIL
araw,FIL
pa,FIL
sa,FIL
panahon,FIL
ni,FIL
moises,OTH
may,FIL
mga,FIL
agimat,FIL
na,FIL
ang,FIL
tao,FIL
sa,FIL
katunayan,FIL
binigyan,FIL
ng,FIL
Dios,FIL
si,FIL
moises,OTH
ng,FIL
kapangyarihan,FIL
tulad,FIL
na,FIL
lng,FIL
ng,FIL
kanyang,FIL
baston,FIL
or,ENG
tungkod,FIL
na,FIL
naging,FIL
ahas,FIL
at,FIL
hinati,FIL
ang,FIL
dagat,FIL
sa,FIL
gitna,FIL
na,FIL
naging,FIL
lupa,FIL
daanan,FIL
.,OTH
Pinabulaanan,FIL
ni,FIL
Senator,ENG
Christopher,OTH
Go,OTH
ang,FIL
mga,FIL
naglabasang,FIL
ulat,FIL
na,FIL
may,FIL
isyu,FIL
sa,FIL
pagitan,FIL
nila,FIL
ni,FIL
Davao,OTH
City,OTH
Mayor,ENG
Sara,OTH
Duterte,OTH
.,OTH
Sa,FIL
salaysay,FIL
ng,FIL
testigong,FIL
si,FIL
Frenciss,OTH
Ruby,OTH
",",OTH
dating,FIL
kinakasama,FIL
ng,FIL
suspek,FIL
",",OTH
bago,FIL
ang,FIL
krimen,FIL
ay,FIL
patungo,FIL
umano,FIL
siya,FIL
sa,FIL
isang,FIL
common,ENG
comfort,ENG
room,ENG
sa,FIL
naturang,FIL
lugar,FIL
",",OTH
nang,FIL
makita,FIL
si,FIL
Ortillo,OTH
na,FIL
kasama,FIL
ang,FIL
isang,FIL
alyas,FIL
John,OTH
Dapulag,OTH
.,OTH
Yun,FIL
kasi,FIL
siya,FIL
hindi,FIL
siya,FIL
madamot,FIL
lalo,FIL
na,FIL
pag,FIL
dating,FIL
samin,FIL
tatlo,FIL
",",OTH
and,ENG
sa,FIL
fam,OTH
namin,FIL
.,OTH
gantong,FIL
ganto,FIL
yung,FIL
scenario,ENG
ng,FIL
mga,FIL
batang,FIL
90's,OTH
pag,FIL
hapon,FIL
na,FIL
",",OTH
kwentuhan,FIL
ng,FIL
nangyare,FIL
sa,FIL
slamdunk,OTH
o,FIL
flame,OTH
of,OTH
recca,OTH
HAHAHAHAH,OTH
or,ENG
hayaan,FIL
ko,FIL
na,FIL
lang,FIL
masayang,FIL
ang,FIL
flight,ENG
ko,FIL
at,FIL
pera,FIL
ko,FIL
.,OTH
Ba't,FIL
kaya,FIL
iniiwan,FIL
pa,FIL
pinaginuman,FIL
at,FIL
pinagkainan,FIL
sa,FIL
loob,FIL
ng,FIL
bus,ENG
kung,FIL
pwede,FIL
naman,FIL
ibulsa,FIL
at,FIL
sa,FIL
bahay,FIL
na,FIL
lang,FIL
itapon,FIL
?,OTH
Sabihin,FIL
mo,FIL
:,OTH
"""",OTH
Kaya,FIL
hindi,FIL
ba,FIL
kayo,FIL
mangingilag,FIL
magkasala,FIL
?,OTH
"""",OTH
,OTH
Mas,FIL
bilang,FIL
pa,FIL
nila,FIL
kesa,FIL
sa,FIL
akin,FIL
kung,FIL
ilang,FIL
years,ENG
na,FIL
akong,FIL
nagsstay,FIL
sa,FIL
UP,OTH
lol,OTH
.,OTH
Sa,FIL
isang,FIL
hiwalay,FIL
na,FIL
post,ENG
nito,FIL
",",OTH
may,FIL
nakapulupot,FIL
na,FIL
white,ENG
python,ENG
sa,FIL
katawan,FIL
ng,FIL
beauty,ENG
queen,ENG
habang,FIL
nakaupo,FIL
",",OTH
suot,FIL
ang,FIL
isang,FIL
red,ENG
skinny,ENG
outfit,ENG
.,OTH
Di,FIL
mo,FIL
na,FIL
alam,FIL
kung,FIL
saang,FIL
bahay,FIL
ka,FIL
nakitulog,FIL
Bagama't,FIL
ang,FIL
tao,FIL
nakakakita,FIL
man,FIL
.,OTH
malinaw,FIL
ang,FIL
paningin,FIL
.,OTH
Kapag,FIL
ang,FIL
isang,FIL
uri,FIL
ng,FIL
nabubuhay,FIL
na,FIL
nilalang,FIL
ay,FIL
masyadong,FIL
marami,FIL
sa,FIL
bilang,FIL
",",OTH
nanakawin,FIL
nito,FIL
sa,FIL
tao,FIL
ang,FIL
kanilang,FIL
pagkain,FIL
",",OTH
sisirain,FIL
ang,FIL
mga,FIL
pinagkukunan,FIL
ng,FIL
tubig,FIL
ng,FIL
mga,FIL
tao,FIL
",",OTH
at,FIL
sisirain,FIL
ang,FIL
kanilang,FIL
mga,FIL
bayan,FIL
.,OTH
May,FIL
isang,FIL
nakakaalam,FIL
ng,FIL
list,ENG
na,FIL
yun,FIL
hahaha,OTH
Ibinahagi,FIL
rin,FIL
ng,FIL
mag-asawa,FIL
sa,FIL
kanilang,FIL
YouTube,OTH
channel,ENG
ang,FIL
isang,FIL
video,ENG
kung,FIL
saan,FIL
mapapanood,FIL
ang,FIL
pagbabalik,FIL
ni,FIL
Marco,OTH
sa,FIL
kanilang,FIL
tahanan,FIL
.,OTH
Pagnanalo,FIL
si,FIL
Bong2,OTH
sya,FIL
ang,FIL
sasalba,FIL
kay,FIL
Du30,OTH
!,OTH
Napakainit,FIL
ng,FIL
pagtanggap,FIL
ng,FIL
mga,FIL
residente,FIL
ng,FIL
Lupang,FIL
Pangako,FIL
sa,FIL
Barangay,FIL
Payatas,OTH
",",OTH
Quezon,OTH
City,OTH
kay,FIL
Vice,ENG
Presidential,ENG
aspirant,ENG
Mayor,ENG
Inday,OTH
Sara,OTH
Duterte,OTH
sa,FIL
kanyang,FIL
pagbisita,FIL
sa,FIL
nasabing,FIL
lugar,FIL
.,OTH
Isinilang,FIL
ang,FIL
kanyang,FIL
panganay,FIL
na,FIL
sanggol,FIL
noong,FIL
Oktubre,FIL
taong,FIL
.,OTH
mabait,FIL
naman,FIL
ang,FIL
mga,FIL
Marcoses,OTH
",",OTH
malinis,FIL
ang,FIL
Pinas,FIL
daming,FIL
mga,FIL
ipinatayong,FIL
mga,FIL
building,ENG
gaya,FIL
ng,FIL
world,OTH
trade,OTH
kaya,FIL
lang,FIL
naging,FIL
ganid,FIL
sa,FIL
power,ENG
at,FIL
at,FIL
pera,FIL
.,OTH
Darating,FIL
ang,FIL
araw,FIL
na,FIL
malalagpasan,FIL
na,FIL
tayo,FIL
ng,FIL
Vietnam,OTH
.,OTH
Kahit,FIL
sa,FIL
susunod,FIL
na,FIL
bigayan,FIL
",",OTH
hindi,FIL
rin,FIL
sigurado,FIL
.,OTH
6:47,OTH
yung,FIL
hindi,FIL
na,FIL
kaya,FIL
ng,FIL
jr,OTH
mo,FIL
bumangun,FIL
HAHAHAHAHA,OTH
Sagot,FIL
nya,FIL
po,FIL
na,FIL
mangutang,FIL
daw,FIL
po,FIL
ako,FIL
sa,FIL
mga,FIL
kaibigan,FIL
ko,FIL
po,FIL
kasi,FIL
baka,FIL
wla,FIL
na,FIL
yung,FIL
TV,OTH
na,FIL
yun,FIL
tapos,FIL
sayang,FIL
daw,FIL
kasi,FIL
sale,ENG
po,FIL
",",OTH
nangutang,FIL
pa,FIL
ako,FIL
para,FIL
mkadown,OTH
ng,FIL
TV,OTH
.,OTH
Noong,FIL
Great,OTH
Depression,OTH
sa,FIL
USA,OTH
noong,FIL
1929,OTH
",",OTH
ang,FIL
akala,FIL
ng,FIL
mga,FIL
tao,FIL
",",OTH
na,FIL
since,ENG
may,FIL
economic,ENG
crisis,ENG
",",OTH
lahat,FIL
magtipid,FIL
.,OTH
Idaan,FIL
sa,FIL
kanta,FIL
ang,FIL
lumbay,FIL
.,OTH
Kapag,FIL
8,OTH
years,ENG
old,ENG
or,ENG
10,OTH
years,ENG
old,ENG
siyana,FIL
pipili,FIL
kong,FIL
saan,FIL
niya,FIL
gusto,FIL
matanda,FIL
na,FIL
siya,FIL
bawal,FIL
na,FIL
siya,FIL
kuhanin,FIL
kapag,FIL
ayaw,FIL
niya,FIL
Noong,FIL
2020,OTH
",",OTH
ipinagpatuloy,FIL
ang,FIL
protesta,FIL
sa,FIL
SONA,FIL
sa,FIL
kabila,FIL
ng,FIL
pandemya,FIL
sa,FIL
University,OTH
Avenue,OTH
ng,FIL
Unibersidad,FIL
ng,FIL
Pilipinas,FIL
Diliman,FIL
.,OTH
Baka,FIL
meron,FIL
dumalaw,FIL
sa,FIL
akin,FIL
at,FIL
wag,FIL
kayo,FIL
mag,FIL
skip,ENG
ng,FIL
.,OTH
Alalayan,FIL
mo,FIL
caren,OTH
ang,FIL
tanong,FIL
.,OTH
Ang,FIL
sangkatauhan,FIL
ay,FIL
hindi,FIL
na,FIL
malungkot,FIL
;,OTH
sa,FIL
lupa,FIL
",",OTH
hindi,FIL
na,FIL
dumadaing,FIL
ang,FIL
mga,FIL
tao,FIL
sa,FIL
pagiging,FIL
walang,FIL
kabuluhan,FIL
ng,FIL
buhay,FIL
",",OTH
at,FIL
humihinto,FIL
mula,FIL
sa,FIL
lahat,FIL
ng,FIL
pakikitungo,FIL
sa,FIL
buhay,FIL
.,OTH
Ano,FIL
kaya,FIL
kung,FIL
ang,FIL
mga,FIL
namatay,FIL
na,FIL
kamaganak,FIL
natin,FIL
ang,FIL
dumalaw,FIL
na,FIL
lang,FIL
sa,FIL
ating,FIL
mga,FIL
bahay,FIL
?,OTH
ang,FIL
ganda,FIL
pala,FIL
nung,FIL
nightlight,ENG
bibili,FIL
nga,FIL
din,FIL
ako,FIL
ng,FIL
aken,FIL
Huwag,FIL
na,FIL
kayong,FIL
magtaka,FIL
kung,FIL
bakit,FIL
handang,FIL
ipaglaban,FIL
ni,FIL
Janus,OTH
del,OTH
Prado,OTH
ang,FIL
mga,FIL
kaibigan,FIL
niya,FIL
.,OTH
Nakikiisa,FIL
kami,FIL
sa,FIL
KWF,FIL
sa,FIL
adhikain,FIL
nitong,FIL
linangin,FIL
at,FIL
palaganapin,FIL
ang,FIL
paggamit,FIL
ng,FIL
wikang,FIL
Filipino,FIL
sa,FIL
bansa,FIL
.,OTH
Binibigyan,FIL
din,FIL
aniya,FIL
ng,FIL
flu,ENG
vaccine,ENG
at,FIL
bitamina,FIL
ang,FIL
mga,FIL
bilanggo,FIL
.,OTH
Tinanggap,FIL
ng,FIL
mga,FIL
Romano,FIL
ang,FIL
maraming,FIL
bathalang,FIL
Griyego,FIL
ngunit,FIL
binigyan,FIL
ng,FIL
karampatang,FIL
pangalan,FIL
sa,FIL
Latin,OTH
.,OTH
bwisit,FIL
ka,FIL
shoma,FIL
dahil,FIL
sayo,FIL
di,FIL
ako,FIL
makapagkape,FIL
Hi,OTH
ate,FIL
zeinab,OTH
",",OTH
sana,FIL
poh,FIL
kapag,FIL
mgbibigay,FIL
kau,FIL
ng,FIL
pinagliitan,FIL
nha,FIL
mga,FIL
damit,FIL
ni,FIL
baby,ENG
bia,OTH
ay,FIL
mabigyan,FIL
poh,FIL
kami,FIL
para,FIL
poh,FIL
sa,FIL
baby,ENG
gurl,ENG
ko,FIL
.,OTH
Nasaan,FIL
na,FIL
ang,FIL
helicopter,ENG
na,FIL
bumagsak,FIL
?,OTH
Kabataan,FIL
Si,FIL
Muhammad,OTH
ay,FIL
ipinanganak,FIL
sa,FIL
buwan,FIL
ng,FIL
Rabi,OTH
al-awwal,OTH
noong,FIL
CE,OTH
.,OTH
amen,FIL
tayo,FIL
sa,FIL
santo,FIL
ng,FIL
kabadingan,FIL
Takot,FIL
ka,FIL
bang,FIL
magkamali,FIL
?,OTH
Hindi,FIL
ko,FIL
na,FIL
nasundan,FIL
yung,FIL
process,ENG
ng,FIL
pagluluto,FIL
ng,FIL
lugaw,FIL
hahahaha,OTH
nakichika,FIL
nalang,FIL
ako,FIL
sa,FIL
q&a,OTH
In,ENG
fairness,ENG
po,FIL
sa,FIL
